cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
145761.868,14651.744,14477.388,6724.492,1824.218,0.0,1.0,-2820.642,2728.842,0.0,0.0,0.0
