cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
130669.002,13963.728,9544.748,5198.315,1687.851,0.0,1.0,-2019.425,2040.825,113.201,0.0,0.0
