cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
158057.328,15679.618,6723.505,7155.23,1747.1,33223.767,1.0,-2848.921,2836.685,275.104,0.0,0.0
