cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
154904.747,15506.966,9919.475,6851.037,1864.146,38575.015,1.0,-2637.714,2664.033,313.66,0.0,0.0
