cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
156447.946,15156.882,5399.52,7395.314,1697.618,0.0,1.0,-3325.78,3233.979,0.0,0.0,0.0
