g,r_up,r_dn,γ,γ_RT,δ,δ_RT,Δ
423.2333383506155,79.73976463088617,15.845618494798952,0.0,0.0,0.0,0.0,63.894146136087215
372.8697965066491,28.589047604463907,23.22727807842167,0.0,0.0,0.0,0.0,5.361769526042239
319.5939955672231,188.1341402925728,79.09155258545852,0.6314851693184756,0.0,0.0,0.0,68.33125682907155
318.61254865028036,241.0904500745807,70.94681291343271,0.09986031409248426,0.0,0.0,0.0,78.55007137616025
283.11279435639415,213.9562130642665,74.99563924540105,0.0,0.0,0.0,0.0,84.47912049098744
360.76746655773184,163.95299647430622,136.57939079457216,0.9598009517420765,0.0,0.0,0.0,46.9178158989289
424.7931447416648,125.64916031351568,213.7256211785544,4.746355874973496,0.0,0.0,0.0,33.67032476217736
432.7358883201756,187.15075354119477,309.3521211203224,3.6923606155779667,0.0,0.0,0.0,63.424607493496566
522.2087341937529,160.53207777870952,328.8492169289028,6.989831210707507,0.0,0.0,0.0,38.49895802211218
548.2657717782151,65.92733184692901,474.2583268933844,59.56675806046424,0.0,0.0,0.0,-28.416400167920095
532.5096973821446,274.13116235098244,297.8816435688804,0.3148971741964233,0.0,0.0,0.0,34.286580038895494
567.1423786047568,162.12823167646027,435.17576725057904,10.911069327486759,0.0,0.0,0.0,30.167539422370414
535.3385754111689,76.44403150568425,342.2053669570539,25.78153612581658,0.0,0.0,0.0,41.94048718026916
536.8116341099925,180.4128218725086,271.81767604332373,8.483207598653703,0.0,0.0,0.0,21.001738364414592
576.7375136739231,209.73734142137354,366.9248562577616,0.0,0.0,0.0,0.0,-16.926629364969664
590.433949887335,59.93200542297586,351.1604765773552,7.2941246797090455,0.0,0.0,0.0,-14.583119487195015
668.8251049736692,8.750000871511629,484.5249565033664,27.275388757385617,0.0,0.0,0.0,-44.522849053936916
661.7208657768394,159.62192545713174,253.24252046238607,2.175420817390598,0.0,0.0,0.0,7.610929082497407
769.3986326281744,1.1610719852463902,237.90304961066255,19.744315843793327,0.0,0.0,0.0,-41.26487330761764
720.1130871681579,206.48759717101385,179.51509296454293,0.0,0.0,0.0,0.0,-37.91336755328213
683.7535703432866,127.35047663979348,255.78278018326085,1.9946456233531205,0.0,0.0,0.0,5.5477174534658475
650.2805365975277,109.69692205909288,262.66391028760705,3.591697156457184,0.0,0.0,0.0,-11.782064694920901
583.3977055337775,187.33717652758148,262.0040074620284,0.0,0.0,0.0,0.0,32.62659635672384
516.0014167308657,164.2421808091099,131.0782000575779,0.4007518573759931,0.0,0.0,0.0,47.277137124099134
