cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
163432.418,15900.384,6026.194,7435.892,1707.101,27839.576,1.0,-3015.863,3057.451,328.928,0.0,0.0
