cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
149837.078,15236.931,20704.168,6105.069,1963.52,40289.632,1.0,-2254.709,2393.998,426.629,0.0,0.0
