cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
159309.849,15295.331,4810.582,7553.482,1663.702,0.0,1.0,-3464.229,3372.428,0.0,0.0,0.0
