cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
153677.076,15437.765,9650.767,6756.111,1829.779,39779.404,1.0,-2541.954,2594.833,340.219,0.0,0.0
