cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
134984.862,14141.129,20704.168,6114.649,1910.184,0.0,1.0,-2302.225,2218.226,7.802,0.0,0.0
