cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
149745.2,15218.17,9544.748,5156.316,1817.638,60183.421,1.0,-2041.64,2375.237,620.937,0.0,0.0
