cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
160514.975,15797.552,6779.504,7210.354,1747.1,31368.72,1.0,-2960.507,2954.62,281.453,0.0,0.0
