cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
146756.577,14684.756,9919.475,6860.618,1823.078,0.0,1.0,-2843.84,2761.853,9.814,0.0,0.0
