cost,g,penalty,r_dn,r_up,slack_penalty,status,Δ,γ,γ_RT,δ,δ_RT
141713.904,14731.974,19876.543,4189.835,2106.304,67954.739,1.0,-1348.084,1889.042,828.298,0.0,0.0
